customer_id,age,gender,join_date,city,occupation,monthly_income_EGP,credit_score
104018,20,M,2019-03-15,Mansoura,Manager,14278.97,701
104019,39,M,2020-09-13,Cairo,Teacher,25632.37,644
104020,61,F,2021-11-20,Giza,Student,13467.36,692
104021,19,M,2019-03-10,Ismailia,Student,1500.0,571
104022,41,F,2019-05-13,Damanhour,Doctor,9992.23,551
104023,51,F,2019-01-09,Giza,Sales,1610.85,672
104024,44,M,2020-09-22,Tanta,Accountant,10567.17,620
104025,72,M,2023-03-05,Mansoura,Freelancer,23271.29,617
104026,58,M,2021-02-16,Aswan,Student,15673.94,693
104027,18,F,2026-09-14,Mansoura,Manager,6233.72,530
104028,25,M,2019-02-15,Aswan,Unemployed,16738.73,746
104029,40,M,2023-06-22,Luxor,Engineer,5777.74,659
104030,55,M,2022-03-23,Aswan,Manager,1500.0,711
104031,23,F,2019-09-22,Giza,Engineer,2132.13,692
104032,39,M,2025-12-17,Cairo,Manager,15667.52,696
104033,42,M,2019-08-26,Tanta,Manager,18178.69,554
104034,35,F,2023-03-21,Aswan,Unemployed,25741.18,743
104035,34,F,2023-01-28,Cairo,Student,14729.44,671
104036,29,F,2021-09-19,Luxor,Accountant,22777.27,612
104037,23,M,2020-08-03,Alexandria,Manager,17040.75,639
104038,43,M,2019-03-31,Aswan,Unemployed,19499.22,678
104039,44,F,2020-06-15,Alexandria,Manager,20813.76,664
104040,25,M,2019-11-05,Mansoura,Unemployed,15896.14,697
104041,36,F,2022-01-04,Luxor,Student,20598.79,782
104042,59,F,2021-09-20,Giza,Teacher,6411.58,567
104043,18,M,2023-08-18,Ismailia,Unemployed,1500.0,710
104044,74,F,2019-01-11,Damanhour,Manager,17205.92,641
104045,46,F,2022-03-05,Suez,Teacher,14998.23,741
104046,62,M,2024-05-05,Damanhour,Teacher,4997.82,780
104047,66,F,2021-12-26,Suez,Engineer,1900.38,665
104048,52,M,2019-04-08,Tanta,Accountant,13045.4,699
104049,57,M,2019-03-01,Alexandria,Accountant,17735.38,747
104050,31,M,2019-01-15,Ismailia,Sales,16159.28,729
104051,52,F,2020-11-24,Suez,Student,3842.84,750
104052,65,F,2020-11-26,Ismailia,Sales,5636.93,626
104053,62,M,2027-04-24,Mansoura,Manager,17355.88,608
104054,37,M,2019-12-22,Tanta,Teacher,12581.49,559
104055,73,F,2019-10-10,Aswan,Teacher,20481.23,634
104056,66,M,2020-11-16,Damanhour,Unemployed,9413.82,643
104057,30,F,2022-05-07,Alexandria,Clerk,17916.2,638
104058,55,M,2024-04-16,Suez,Doctor,11682.8,689
104059,66,M,2022-02-11,Cairo,Freelancer,6217.59,691
104060,63,M,2020-01-25,Luxor,Engineer,19425.3,644
104061,66,F,2020-12-06,Tanta,Engineer,4059.51,677
104062,25,M,2022-09-20,Damanhour,Sales,12593.22,716
104063,60,F,2020-04-17,Suez,Manager,13419.89,586
104064,37,M,2019-06-20,Giza,Doctor,11037.69,724
104065,50,M,2019-05-11,Cairo,Accountant,19926.4,601
104066,43,M,2019-01-01,Damanhour,Engineer,16580.92,765
104067,56,F,2021-06-05,Aswan,Sales,15627.43,663
104068,38,F,2019-03-24,Damanhour,Student,12547.7,655
104069,70,M,2019-07-15,Suez,Sales,26850.62,506
104070,66,M,2019-09-05,Tanta,Sales,23717.34,702
104071,59,M,2020-07-29,Mansoura,Manager,19355.43,657
104072,60,M,2019-12-22,Mansoura,Accountant,18040.82,663
104073,71,M,2021-02-25,Luxor,Accountant,7181.93,642
104074,58,F,2019-02-10,Cairo,Sales,11607.37,700
104075,26,F,2019-04-03,Cairo,Freelancer,17086.57,716
104076,41,M,2020-04-29,Luxor,Manager,20412.65,688
104077,54,M,2019-10-15,Giza,Manager,19136.38,755
104078,66,F,2019-09-03,Damanhour,Accountant,16647.7,592
104079,58,F,2019-02-18,Ismailia,Sales,28005.01,602
104080,34,M,2023-05-02,Giza,Doctor,10915.29,682
104081,41,M,2021-04-03,Tanta,Manager,20105.52,702
104082,38,M,2019-04-01,Alexandria,Teacher,19131.52,691
104083,68,M,2019-02-17,Aswan,Engineer,15552.53,546
104084,56,M,2026-01-22,Suez,Unemployed,15844.0,553
104085,72,M,2021-03-11,Giza,Teacher,15682.76,635
104086,58,F,2020-01-14,Aswan,Clerk,6334.11,506
104087,56,M,2021-04-26,Luxor,Manager,15206.89,670
104088,30,M,2021-09-15,Damanhour,Accountant,17986.25,644
104089,28,M,2021-11-25,Luxor,Student,14575.49,576
104090,63,F,2020-03-30,Aswan,Unemployed,1500.0,605
104091,36,F,2020-01-29,Mansoura,Sales,1500.0,658
104092,28,M,2019-01-08,Mansoura,Student,5454.14,530
104093,30,M,2024-01-02,Damanhour,Freelancer,11104.58,601
104094,63,F,2020-10-09,Suez,Teacher,5883.62,628
104095,62,M,2019-06-08,Damanhour,Manager,17167.3,626
104096,18,M,2023-10-31,Suez,Manager,21535.99,628
104097,57,M,2023-09-22,Tanta,Freelancer,22669.36,758
104098,61,M,2027-09-04,Aswan,Accountant,14694.49,725
104099,36,M,2022-12-21,Aswan,Accountant,20673.29,598
104100,29,F,2030-09-18,Suez,Freelancer,7499.59,567
104101,25,F,2019-07-16,Aswan,Manager,10786.77,616
104102,25,M,2022-07-16,Luxor,Manager,2664.09,748
104103,70,F,2022-04-27,Aswan,Manager,21655.19,479
104104,62,M,2019-07-03,Mansoura,Sales,27727.57,656
104105,29,M,2019-03-14,Giza,Engineer,9211.22,625
104106,65,F,2026-06-11,Alexandria,Teacher,1500.0,745
104107,50,F,2019-09-03,Aswan,Unemployed,4356.79,728
104108,62,M,2022-12-03,Suez,Sales,6798.62,532
104109,43,M,2019-01-03,Giza,Accountant,1500.0,745
104110,56,F,2019-01-15,Aswan,Accountant,3757.54,463
104111,45,F,2020-03-14,Mansoura,Sales,13636.95,698
104112,22,F,2019-07-10,Aswan,Teacher,17277.78,706
104113,25,M,2021-03-30,Tanta,Manager,1500.0,784
104114,42,M,2020-08-06,Aswan,Clerk,7742.71,668
104115,44,M,2019-02-26,Ismailia,Manager,12301.41,596
104116,63,M,2019-05-05,Giza,Teacher,3465.86,569
104117,40,F,2019-12-10,Aswan,Accountant,13889.47,766
104118,47,M,2019-05-24,Tanta,Clerk,11057.36,785
104119,62,M,2022-01-04,Suez,Accountant,8411.28,614
104120,64,F,2020-01-12,Cairo,Sales,5084.07,651
104121,40,M,2019-03-10,Cairo,Student,14187.26,759
104122,66,M,2020-04-08,Giza,Doctor,5892.1,711
104123,64,F,2019-03-08,Luxor,Student,1500.0,635
104124,37,F,2019-04-07,Suez,Teacher,12176.79,589
104125,35,F,2019-07-11,Aswan,Accountant,2087.81,582
104126,35,M,2022-10-05,Cairo,Sales,1500.0,726
104127,19,F,2023-12-15,Aswan,Manager,13036.18,620
104128,21,F,2022-05-10,Luxor,Student,10696.73,617
104129,47,M,2019-10-12,Aswan,Sales,5069.31,698
104130,50,M,2019-08-11,Tanta,Unemployed,13831.52,656
104131,53,F,2020-07-11,Aswan,Freelancer,15391.46,681
104132,35,M,2021-06-14,Damanhour,Doctor,13918.63,624
104133,54,F,2028-08-12,Giza,Student,13628.2,620
104134,36,M,2019-04-09,Suez,Sales,1500.0,591
104135,64,M,2019-02-05,Giza,Manager,22345.9,706
104136,45,M,2021-04-09,Giza,Freelancer,16459.76,656
104137,57,F,2022-06-03,Tanta,Accountant,4393.67,673
104138,37,M,2022-08-04,Luxor,Manager,11905.94,568
104139,66,F,2021-03-05,Ismailia,Sales,13426.33,705
104140,50,F,2024-11-25,Suez,Engineer,11685.28,674
104141,29,F,2020-05-15,Ismailia,Clerk,26344.49,708
104142,68,F,2023-09-12,Tanta,Student,1500.0,677
104143,32,F,2025-08-02,Cairo,Teacher,1500.0,672
104144,58,M,2022-08-07,Luxor,Freelancer,1500.0,504
104145,56,F,2019-09-17,Alexandria,Doctor,12639.01,741
104146,19,F,2019-06-02,Giza,Teacher,16352.12,544
104147,46,M,2020-07-10,Aswan,Student,14892.79,732
104148,58,M,2020-02-27,Giza,Sales,9687.01,644
104149,27,F,2023-01-11,Cairo,Engineer,15252.32,521
104150,19,M,2019-03-15,Giza,Doctor,9628.4,643
104151,68,F,2019-07-28,Ismailia,Unemployed,17925.81,529
104152,28,M,2021-09-02,Giza,Clerk,20858.35,738
104153,30,M,2019-03-11,Cairo,Sales,4550.5,608
104154,27,F,2019-09-28,Cairo,Accountant,9698.9,566
104155,31,M,2019-12-09,Mansoura,Unemployed,10994.68,702
104156,35,M,2020-11-13,Luxor,Engineer,23403.47,646
104157,68,F,2019-05-01,Ismailia,Doctor,5492.46,691
104158,71,M,2022-10-11,Mansoura,Unemployed,20781.3,640
104159,26,F,2020-02-20,Ismailia,Manager,1500.0,742
104160,74,F,2023-10-09,Ismailia,Doctor,21948.36,617
104161,56,F,2020-03-17,Suez,Engineer,18815.07,523
104162,45,M,2019-08-14,Mansoura,Engineer,10754.74,562
104163,20,M,2019-04-18,Ismailia,Accountant,19333.39,684
104164,37,F,2019-01-03,Damanhour,Accountant,7992.48,597
104165,23,F,2020-06-15,Cairo,Accountant,4617.5,752
104166,44,F,2019-03-21,Aswan,Manager,25651.7,556
104167,70,F,2019-12-14,Aswan,Freelancer,7670.55,731
104168,19,M,2020-09-14,Cairo,Freelancer,17416.02,615
104169,46,M,2019-08-14,Luxor,Manager,20870.73,754
104170,55,M,2019-05-15,Tanta,Sales,18450.66,690
104171,20,M,2021-11-09,Suez,Teacher,16794.17,665
104172,33,M,2024-08-15,Luxor,Sales,17441.41,703
104173,47,F,2019-03-16,Alexandria,Accountant,20459.63,748
104174,57,M,2019-04-29,Cairo,Freelancer,14541.77,645
104175,19,M,2025-03-03,Alexandria,Teacher,11682.86,499
104176,34,M,2019-01-27,Giza,Manager,1500.0,746
104177,58,F,2026-04-14,Giza,Freelancer,14545.01,628
104178,29,F,2019-01-04,Mansoura,Manager,20226.71,850
104179,52,F,2022-12-19,Giza,Manager,3194.22,601
104180,60,F,2019-09-15,Luxor,Student,10167.55,619
104181,18,M,2024-05-07,Tanta,Engineer,15402.98,709
104182,72,F,2019-09-24,Cairo,Teacher,24098.93,710
104183,62,M,2021-01-13,Ismailia,Manager,2731.45,683
104184,32,M,2019-02-28,Aswan,Engineer,18347.62,605
104185,43,F,2019-07-14,Cairo,Student,9137.7,557
104186,54,F,2021-11-06,Alexandria,Accountant,6610.94,595
104187,38,M,2020-06-10,Suez,Accountant,4655.93,528
104188,66,M,2024-01-16,Aswan,Accountant,6755.66,815
104189,48,F,2020-01-27,Mansoura,Freelancer,15992.85,568
104190,42,M,2022-11-28,Ismailia,Engineer,10177.83,626
104191,40,M,2020-02-22,Ismailia,Sales,17713.9,705
104192,41,M,2026-06-05,Alexandria,Sales,3025.21,650
104193,74,M,2025-02-28,Giza,Student,17575.98,602
104194,55,F,2019-10-07,Tanta,Sales,15470.35,638
104195,45,M,2023-02-28,Luxor,Unemployed,1500.0,601
104196,38,M,2022-08-09,Alexandria,Unemployed,24049.87,629
104197,71,M,2019-06-15,Tanta,Engineer,14719.24,681
104198,60,F,2020-11-16,Alexandria,Manager,18123.45,567
104199,35,M,2019-02-22,Aswan,Freelancer,21249.09,736
104200,53,M,2022-06-22,Ismailia,Teacher,19747.0,655
104201,52,M,2019-05-15,Ismailia,Sales,10991.18,603
104202,62,F,2019-02-21,Cairo,Sales,17801.28,624
104203,72,F,2019-12-24,Giza,Teacher,1500.0,743
104204,26,F,2020-08-25,Ismailia,Sales,15150.13,715
104205,70,F,2022-09-13,Luxor,Teacher,25859.88,669
104206,55,F,2026-01-05,Tanta,Freelancer,6436.98,601
104207,47,F,2020-02-10,Giza,Sales,19323.63,695
104208,61,M,2019-02-13,Tanta,Freelancer,26183.87,651
104209,51,M,2021-08-25,Suez,Engineer,17513.65,789
104210,49,F,2020-08-05,Ismailia,Teacher,20203.25,646
104211,20,M,2020-02-20,Tanta,Sales,1500.0,784
104212,20,M,2019-09-17,Damanhour,Clerk,4520.61,665
104213,45,F,2020-05-03,Ismailia,Accountant,23437.88,567
104214,61,M,2019-10-17,Suez,Manager,19682.8,850
104215,32,F,2021-09-17,Aswan,Sales,15968.17,534
104216,58,F,2020-07-03,Damanhour,Engineer,9883.11,491
104217,40,M,2023-01-06,Alexandria,Unemployed,14276.97,484
104218,57,F,2020-07-02,Damanhour,Unemployed,25905.17,850
104219,28,M,2019-07-10,Damanhour,Engineer,11184.78,819
104220,65,M,2022-08-26,Tanta,Teacher,17594.01,661
104221,49,F,2020-07-24,Mansoura,Sales,17383.84,684
104222,74,F,2019-06-12,Tanta,Sales,6673.19,670
104223,71,F,2020-11-14,Luxor,Manager,7290.52,508
104224,53,M,2019-11-06,Ismailia,Sales,24216.11,766
104225,50,F,2022-07-26,Mansoura,Unemployed,16561.04,756
104226,41,M,2020-02-27,Tanta,Manager,6557.26,551
104227,56,F,2021-06-26,Aswan,Unemployed,9509.77,676
104228,51,M,2019-03-12,Luxor,Accountant,4115.3,644
104229,73,F,2019-12-19,Tanta,Manager,20532.01,633
104230,45,M,2026-11-02,Giza,Unemployed,9985.87,595
104231,54,M,2022-03-02,Ismailia,Clerk,10092.43,641
104232,24,M,2019-05-02,Suez,Unemployed,18727.35,607
104233,21,F,2019-08-16,Alexandria,Teacher,1500.0,735
104234,54,F,2019-10-08,Aswan,Student,11704.78,647
104235,73,F,2021-01-05,Luxor,Doctor,11912.79,594
104236,18,M,2021-09-17,Ismailia,Engineer,9715.13,647
104237,18,M,2021-08-27,Alexandria,Unemployed,7603.7,638
104238,64,M,2020-05-14,Cairo,Accountant,6319.53,635
104239,37,F,2022-03-11,Alexandria,Accountant,14259.6,704
104240,36,M,2020-02-07,Ismailia,Sales,3919.31,627
104241,46,F,2019-04-03,Mansoura,Accountant,13289.48,604
104242,27,F,2020-08-04,Cairo,Engineer,7576.76,541
104243,35,F,2024-10-30,Ismailia,Engineer,8108.76,649
104244,45,F,2022-01-07,Cairo,Unemployed,13575.93,749
104245,52,F,2020-08-28,Luxor,Student,8019.27,640
104246,60,F,2020-12-29,Alexandria,Engineer,22136.36,609
104247,64,M,2024-02-11,Alexandria,Doctor,10879.47,589
104248,48,F,2020-01-27,Cairo,Student,20373.19,512
104249,44,M,2019-10-09,Alexandria,Engineer,5904.58,744
104250,28,M,2026-04-01,Aswan,Sales,5727.19,688
104251,66,M,2022-10-25,Damanhour,Engineer,1500.0,711
104252,66,M,2019-10-01,Luxor,Engineer,8062.74,670
104253,55,M,2020-03-12,Luxor,Manager,10139.15,585
104254,22,M,2020-01-11,Alexandria,Student,12616.22,624
104255,25,F,2019-04-24,Tanta,Accountant,17578.81,609
104256,51,M,2025-01-25,Cairo,Student,16998.36,616
104257,65,M,2019-12-29,Suez,Freelancer,21085.13,617
104258,69,M,2022-12-28,Luxor,Manager,4901.59,738
104259,73,F,2019-05-27,Damanhour,Doctor,12246.59,811
104260,29,F,2020-07-09,Giza,Teacher,3998.66,580
104261,55,F,2019-01-17,Damanhour,Teacher,15313.88,636
104262,18,F,2021-10-08,Cairo,Manager,26434.04,667
104263,48,M,2020-08-31,Mansoura,Sales,2428.57,571
104264,21,F,2020-11-18,Suez,Teacher,17500.38,654
104265,66,M,2019-02-07,Luxor,Clerk,20389.13,678
104266,62,M,2019-06-15,Alexandria,Sales,4858.18,643
104267,67,F,2019-02-24,Damanhour,Accountant,15490.63,700
104268,22,M,2019-08-27,Ismailia,Clerk,9120.53,650
104269,47,F,2020-11-22,Suez,Clerk,11030.67,420
104270,73,F,2020-08-07,Damanhour,Unemployed,8855.58,573
104271,41,M,2020-10-24,Luxor,Clerk,10201.0,764
104272,20,M,2020-07-11,Damanhour,Freelancer,21244.24,691
104273,28,M,2019-08-12,Tanta,Freelancer,11366.87,421
104274,62,F,2019-07-16,Suez,Doctor,7186.65,529
104275,21,F,2019-04-14,Suez,Sales,12551.98,707
104276,43,M,2022-08-16,Alexandria,Student,1500.0,603
104277,44,M,2020-11-01,Luxor,Clerk,5464.83,433
104278,63,F,2019-05-25,Mansoura,Teacher,21988.73,734
104279,71,F,2019-05-17,Damanhour,Doctor,10837.24,707
104280,60,M,2022-12-15,Aswan,Engineer,8175.73,583
104281,44,M,2021-08-08,Damanhour,Accountant,13383.76,749
104282,59,F,2021-01-23,Luxor,Unemployed,17892.96,586
104283,68,M,2020-01-01,Aswan,Student,22629.93,600
104284,67,M,2019-08-01,Tanta,Manager,8391.79,611
104285,23,F,2026-06-12,Cairo,Sales,8575.85,498
104286,32,F,2022-01-22,Luxor,Student,10214.62,683
104287,70,M,2019-09-09,Tanta,Freelancer,20233.29,691
104288,47,M,2022-08-09,Alexandria,Accountant,12456.33,613
104289,59,M,2021-09-22,Giza,Student,29327.04,706
104290,54,M,2019-09-04,Alexandria,Freelancer,10711.93,522
104291,54,F,2020-01-25,Suez,Sales,26107.88,704
104292,59,M,2019-05-25,Giza,Unemployed,4855.76,676
104293,54,F,2019-03-24,Damanhour,Manager,1500.0,594
104294,52,F,2021-06-17,Cairo,Sales,11188.57,683
104295,40,M,2019-08-06,Giza,Accountant,21115.1,579
104296,23,M,2022-04-15,Giza,Teacher,8184.16,738
104297,21,M,2029-05-27,Tanta,Sales,7067.7,692
104298,35,F,2019-02-25,Cairo,Student,20200.12,679
104299,26,F,2020-03-24,Damanhour,Accountant,17640.8,613
104300,66,M,2022-02-07,Luxor,Unemployed,5660.68,712
104301,46,F,2021-12-24,Giza,Accountant,5192.91,746
104302,30,F,2021-09-25,Ismailia,Manager,18634.34,778
104303,64,F,2019-10-28,Tanta,Engineer,1500.0,606
104304,69,M,2020-02-28,Giza,Engineer,20636.19,715
104305,34,F,2020-09-24,Damanhour,Teacher,17534.63,761
104306,62,F,2025-12-28,Cairo,Freelancer,1500.0,630
104307,49,M,2019-10-05,Ismailia,Manager,12124.55,762
104308,65,M,2023-12-02,Ismailia,Freelancer,1500.0,662
104309,39,M,2019-08-08,Alexandria,Student,2359.29,568
104310,21,M,2027-08-28,Luxor,Accountant,7976.23,593
104311,22,M,2021-02-15,Suez,Accountant,1857.69,534
104312,54,F,2020-03-11,Alexandria,Accountant,29745.29,646
104313,58,M,2020-10-27,Suez,Manager,18912.46,637
104314,66,M,2019-08-11,Luxor,Sales,22939.51,665
104315,30,F,2019-08-13,Tanta,Unemployed,10877.71,758
104316,51,M,2019-03-26,Ismailia,Manager,12243.74,648
104317,62,M,2019-03-26,Cairo,Student,24645.82,628
104318,39,F,2019-10-27,Tanta,Freelancer,15469.86,634
104319,70,F,2021-10-04,Damanhour,Sales,16897.93,501
104320,40,F,2020-10-17,Damanhour,Manager,4710.56,704
104321,68,F,2019-03-17,Aswan,Manager,4673.51,637
104322,20,M,2022-08-31,Cairo,Accountant,14088.32,656
104323,59,F,2020-10-05,Damanhour,Doctor,14983.75,633
104324,51,M,2025-03-18,Suez,Unemployed,4023.27,660
104325,49,F,2021-02-15,Aswan,Engineer,14867.66,545
104326,62,M,2019-05-15,Mansoura,Freelancer,2226.64,649
104327,68,F,2020-03-25,Mansoura,Teacher,12110.64,601
104328,66,F,2021-01-01,Damanhour,Student,1500.0,652
104329,38,F,2019-01-21,Aswan,Freelancer,22623.92,568
104330,63,M,2019-01-11,Ismailia,Teacher,9510.22,688
104331,61,M,2019-04-08,Alexandria,Teacher,6451.45,651
104332,38,F,2019-07-22,Suez,Manager,2834.09,546
104333,61,F,2020-01-28,Ismailia,Student,2064.12,725
104334,28,M,2020-04-12,Giza,Engineer,15491.28,608
104335,56,F,2019-04-14,Damanhour,Teacher,20030.42,621
104336,21,F,2021-02-22,Giza,Clerk,19229.86,713
104337,68,M,2020-09-26,Cairo,Student,23172.73,735
104338,18,F,2019-09-02,Tanta,Unemployed,25985.44,612
104339,45,M,2019-01-10,Damanhour,Sales,19663.41,658
104340,41,M,2019-02-26,Ismailia,Student,7976.86,704
104341,52,M,2019-12-14,Alexandria,Teacher,13355.85,751
104342,30,F,2019-04-28,Mansoura,Freelancer,1500.0,657
104343,64,F,2019-11-28,Tanta,Sales,17100.64,687
104344,51,M,2020-11-23,Mansoura,Engineer,13194.12,576
104345,28,F,2020-07-08,Suez,Teacher,24761.82,529
104346,53,F,2019-07-04,Alexandria,Sales,6053.13,694
104347,68,F,2019-10-22,Tanta,Accountant,16124.13,585
104348,34,M,2020-10-28,Aswan,Teacher,3973.25,576
104349,52,F,2022-10-12,Aswan,Student,11119.73,701
104350,35,M,2021-09-06,Ismailia,Manager,1500.0,638
104351,57,M,2020-07-18,Suez,Sales,22848.37,668
104352,39,M,2019-11-11,Aswan,Engineer,20421.2,547
104353,74,M,2019-11-14,Mansoura,Engineer,8218.52,577
104354,41,F,2023-01-20,Damanhour,Sales,14094.68,780
104355,36,M,2019-01-29,Suez,Engineer,12307.88,597
104356,54,F,2027-06-22,Ismailia,Teacher,7100.85,633
104357,56,M,2021-02-03,Cairo,Manager,12985.55,668
104358,38,M,2021-03-11,Suez,Sales,8457.83,564
104359,25,F,2019-01-28,Aswan,Sales,19842.71,758
104360,45,F,2020-10-13,Ismailia,Accountant,10313.53,650
104361,22,M,2020-04-09,Ismailia,Manager,31124.28,631
104362,34,M,2019-03-20,Mansoura,Teacher,11377.22,735
104363,54,M,2019-08-16,Mansoura,Teacher,12902.17,722
104364,53,M,2023-03-28,Alexandria,Teacher,16225.27,807
104365,71,F,2020-07-12,Luxor,Freelancer,18696.41,615
104366,36,F,2020-01-09,Luxor,Accountant,12623.8,825
104367,44,M,2019-02-22,Giza,Engineer,16051.04,701
104368,70,F,2021-05-26,Tanta,Teacher,13462.43,785
104369,51,F,2021-04-29,Suez,Manager,5771.34,728
104370,28,M,2020-10-28,Suez,Engineer,3614.8,598
104371,71,M,2020-05-14,Aswan,Manager,17593.98,583
104372,62,F,2020-02-03,Mansoura,Clerk,24137.85,505
104373,64,F,2020-09-21,Mansoura,Engineer,1500.0,489
104374,29,M,2019-07-06,Damanhour,Teacher,1500.0,601
104375,71,M,2024-06-07,Aswan,Engineer,1500.0,751
104376,38,M,2020-09-14,Alexandria,Engineer,18201.16,610
104377,71,F,2019-09-18,Alexandria,Accountant,18868.82,595
104378,28,F,2020-02-23,Tanta,Engineer,4189.29,705
104379,56,M,2022-02-20,Ismailia,Sales,29646.29,581
104380,45,F,2019-05-04,Luxor,Sales,8920.27,797
104381,22,F,2019-08-31,Cairo,Clerk,23485.16,629
104382,34,F,2021-03-07,Aswan,Sales,18468.33,724
104383,73,M,2019-09-23,Luxor,Teacher,4335.19,633
104384,37,M,2022-01-05,Tanta,Student,8655.74,651
104385,58,M,2019-04-08,Damanhour,Unemployed,5020.66,740
104386,63,M,2021-10-03,Giza,Engineer,1500.0,668
104387,29,F,2019-02-19,Mansoura,Teacher,9974.23,769
104388,23,M,2019-01-09,Ismailia,Freelancer,2411.2,587
104389,34,M,2023-05-19,Suez,Engineer,10600.42,546
104390,68,M,2020-09-01,Giza,Teacher,27463.65,510
104391,36,M,2019-10-31,Mansoura,Clerk,17573.51,750
104392,43,F,2019-07-05,Damanhour,Engineer,7542.96,722
104393,65,M,2020-11-02,Tanta,Engineer,6890.21,628
104394,61,M,2020-05-12,Luxor,Teacher,8791.04,673
104395,61,M,2028-02-28,Luxor,Unemployed,28569.06,735
104396,69,M,2026-11-01,Giza,Freelancer,3293.16,634
104397,49,M,2020-12-06,Ismailia,Accountant,11985.85,509
104398,23,F,2020-02-14,Ismailia,Teacher,15722.9,510
104399,72,F,2020-04-17,Tanta,Teacher,21723.91,562
104400,53,F,2021-03-14,Luxor,Accountant,9338.63,658
104401,55,F,2019-03-16,Damanhour,Manager,4298.59,574
104402,28,F,2019-10-06,Giza,Unemployed,14316.01,732
104403,50,F,2019-02-24,Giza,Accountant,22517.31,548
104404,41,M,2019-02-23,Aswan,Freelancer,9816.93,594
104405,40,M,2019-06-02,Suez,Teacher,5284.66,504
104406,32,M,2020-04-09,Alexandria,Teacher,12881.66,614
104407,44,F,2021-12-11,Aswan,Clerk,1500.0,650
104408,28,F,2020-04-10,Alexandria,Student,10250.73,736
104409,74,F,2019-10-14,Ismailia,Doctor,21424.21,659
104410,68,M,2019-03-02,Alexandria,Accountant,18998.77,709
104411,67,F,2020-07-13,Cairo,Sales,10849.09,730
104412,34,M,2019-08-10,Ismailia,Student,25274.64,681
104413,68,M,2020-10-30,Alexandria,Clerk,27279.0,578
104414,70,M,2026-03-31,Cairo,Teacher,17312.69,682
104415,31,M,2019-03-24,Tanta,Sales,1500.0,769
104416,44,F,2019-06-16,Luxor,Engineer,1500.0,624
104417,35,M,2020-03-24,Luxor,Manager,23067.92,694
104418,45,M,2025-08-19,Luxor,Teacher,13957.82,692
104419,68,F,2021-10-31,Alexandria,Manager,25084.43,620
104420,64,F,2023-05-19,Luxor,Teacher,1500.0,724
104421,64,F,2019-10-12,Mansoura,Sales,10710.52,619
104422,21,M,2028-04-06,Luxor,Manager,20233.52,686
104423,24,F,2019-03-17,Alexandria,Student,6161.7,630
104424,62,F,2019-02-08,Alexandria,Student,20118.28,653
104425,52,M,2022-09-16,Cairo,Unemployed,11017.76,724
104426,65,F,2024-01-09,Luxor,Teacher,12224.49,494
104427,26,M,2019-03-08,Luxor,Freelancer,2530.94,699
104428,25,M,2019-03-26,Suez,Teacher,14011.09,706
104429,69,F,2019-01-24,Ismailia,Manager,29542.32,604
104430,62,F,2019-03-19,Giza,Manager,15104.17,647
104431,34,M,2019-06-14,Cairo,Doctor,5666.21,571
104432,34,F,2025-09-22,Luxor,Teacher,23164.33,586
104433,66,F,2021-02-10,Damanhour,Teacher,5907.43,671
104434,50,F,2021-11-21,Mansoura,Freelancer,25768.83,850
104435,49,M,2021-11-13,Aswan,Manager,1800.33,703
104436,25,F,2020-06-20,Damanhour,Sales,14181.67,582
104437,36,M,2022-01-22,Mansoura,Student,24210.5,712
104438,55,F,2020-09-26,Cairo,Engineer,5065.45,696
104439,20,M,2019-09-22,Luxor,Unemployed,12665.28,511
104440,22,M,2020-07-30,Damanhour,Freelancer,21258.31,624
104441,30,F,2020-06-17,Suez,Engineer,1500.0,638
104442,64,M,2022-04-28,Damanhour,Manager,19415.07,659
104443,63,M,2026-09-02,Suez,Teacher,11296.59,647
104444,48,M,2020-01-06,Suez,Manager,23535.63,661
104445,72,F,2021-10-05,Mansoura,Doctor,5380.02,575
104446,33,M,2019-03-15,Suez,Manager,1500.0,623
104447,67,F,2021-11-15,Mansoura,Freelancer,7655.71,628
104448,49,M,2019-11-22,Giza,Accountant,7488.67,742
104449,39,M,2019-01-29,Damanhour,Freelancer,10348.11,594
104450,46,M,2019-11-12,Alexandria,Teacher,8251.36,630
104451,39,M,2020-10-22,Giza,Freelancer,1500.0,621
104452,60,M,2019-03-30,Cairo,Clerk,11240.35,776
104453,20,M,2023-12-10,Ismailia,Engineer,13854.37,703
104454,71,F,2019-02-26,Mansoura,Sales,10454.06,575
104455,27,F,2024-02-05,Aswan,Freelancer,14294.63,681
104456,59,M,2021-05-09,Aswan,Engineer,12679.58,569
104457,38,M,2019-10-08,Damanhour,Sales,1500.0,670
104458,33,F,2019-12-13,Cairo,Manager,9593.18,759
104459,29,M,2021-08-03,Suez,Engineer,12911.2,493
104460,19,M,2020-10-05,Luxor,Manager,10102.63,569
104461,58,F,2021-02-18,Damanhour,Doctor,1500.0,662
104462,41,F,2019-12-12,Cairo,Student,21784.9,618
104463,52,F,2020-04-13,Luxor,Accountant,4222.75,667
104464,73,M,2027-10-20,Tanta,Accountant,2062.43,643
104465,47,M,2019-06-18,Cairo,Clerk,12326.55,515
104466,74,F,2020-01-14,Mansoura,Unemployed,9473.95,699
104467,47,M,2019-08-30,Aswan,Sales,16811.53,543
104468,64,M,2021-10-11,Tanta,Unemployed,18981.23,666
104469,52,F,2021-10-07,Alexandria,Manager,17764.52,613
