account_id,customer_id,account_type,open_date,balance,branch_id
205186,103915,checking,2023-08-20,7819.92,Branch_7
205187,103916,savings,2025-01-24,3497.23,Branch_18
205188,103916,checking,2024-01-22,7792.43,Branch_20
205189,103917,checking,2021-07-20,1797.74,Branch_6
205190,103918,checking,2020-05-14,1711.44,Branch_8
205191,103919,savings,2025-01-13,9383.74,Branch_19
205192,103919,savings,2019-07-15,3886.39,Branch_18
205193,103920,savings,2019-08-27,12787.72,Branch_20
205194,103921,savings,2023-08-06,6696.01,Branch_11
205195,103921,savings,2024-09-02,13684.93,Branch_8
205196,103922,savings,2024-01-31,6716.3,Branch_2
205197,103922,savings,2023-01-04,15030.41,Branch_5
205198,103923,savings,2019-04-23,74.98,Branch_4
205199,103924,checking,2019-01-18,5734.5,Branch_12
205200,103924,checking,2021-05-22,1658.47,Branch_4
205201,103925,savings,2024-05-15,3071.91,Branch_7
205202,103925,checking,2023-08-25,2253.67,Branch_20
205203,103926,checking,2024-11-19,2403.32,Branch_18
205204,103926,savings,2022-06-23,4782.12,Branch_10
205205,103927,checking,2025-07-30,4529.05,Branch_5
205206,103928,checking,2025-07-16,2096.82,Branch_17
205207,103929,savings,2019-11-22,866.72,Branch_11
205208,103930,savings,2019-12-02,12390.62,Branch_4
205209,103930,savings,2025-09-25,25731.75,Branch_17
205210,103931,savings,2024-05-05,2729.64,Branch_13
205211,103931,loan-linked,2022-02-21,1366.34,Branch_15
205212,103932,loan-linked,2023-08-08,20512.14,Branch_14
205213,103933,loan-linked,2022-06-07,4377.28,Branch_2
205214,103933,savings,2024-02-16,16041.27,Branch_6
205215,103934,savings,2023-09-17,6304.41,Branch_7
205216,103935,checking,2020-04-17,10949.22,Branch_5
205217,103936,loan-linked,2024-10-23,94.21,Branch_3
205218,103936,savings,2020-04-04,2739.78,Branch_16
205219,103936,checking,2020-10-22,6080.14,Branch_17
205220,103937,checking,2023-01-11,9508.42,Branch_10
205221,103938,checking,2019-01-28,3528.08,Branch_8
205222,103939,checking,2022-03-11,21873.18,Branch_11
205223,103939,savings,2019-06-22,3708.34,Branch_3
205224,103940,checking,2021-07-08,16421.9,Branch_1
205225,103941,savings,2019-12-27,2046.52,Branch_10
205226,103942,checking,2020-02-28,1169.96,Branch_5
205227,103943,checking,2023-04-02,23219.6,Branch_5
205228,103944,savings,2021-12-26,3186.07,Branch_15
205229,103944,checking,2020-04-19,4855.39,Branch_10
205230,103945,savings,2022-10-30,5374.58,Branch_5
205231,103945,checking,2021-04-17,17688.04,Branch_13
205232,103946,savings,2022-05-06,5784.16,Branch_3
205233,103947,checking,2024-05-14,24168.77,Branch_16
205234,103947,checking,2019-09-15,35245.24,Branch_16
205235,103948,checking,2019-06-01,3168.85,Branch_6
205236,103949,checking,2020-03-06,8082.37,Branch_16
205237,103950,checking,2019-02-26,10400.89,Branch_12
205238,103951,loan-linked,2020-06-15,8849.78,Branch_11
205239,103951,checking,2022-02-11,2104.49,Branch_1
205240,103952,checking,2020-09-30,9036.73,Branch_6
205241,103953,checking,2020-10-26,11798.19,Branch_16
205242,103953,savings,2025-02-05,1560.64,Branch_13
205243,103954,savings,2025-09-10,1340.46,Branch_18
205244,103955,savings,2020-10-20,20308.79,Branch_4
205245,103956,savings,2020-08-03,7461.19,Branch_14
205246,103957,loan-linked,2025-02-02,2233.03,Branch_5
205247,103957,checking,2022-08-09,913.58,Branch_19
205248,103958,checking,2023-07-30,15339.23,Branch_9
205249,103959,savings,2021-04-12,2412.54,Branch_13
205250,103960,savings,2024-09-28,8913.97,Branch_15
205251,103961,savings,2023-06-25,2937.03,Branch_5
205252,103962,savings,2021-11-30,4158.19,Branch_5
205253,103962,savings,2022-10-28,11489.05,Branch_2
205254,103963,checking,2020-03-06,3253.97,Branch_4
205255,103964,loan-linked,2019-01-30,11277.69,Branch_10
205256,103964,savings,2024-03-02,18131.01,Branch_5
205257,103965,checking,2019-01-30,2019.36,Branch_19
205258,103965,checking,2022-11-23,2959.85,Branch_1
205259,103966,savings,2019-11-17,5130.09,Branch_11
205260,103967,savings,2024-01-07,443.71,Branch_18
205261,103968,savings,2021-05-28,1677.18,Branch_5
205262,103968,checking,2021-07-23,3047.5,Branch_2
205263,103969,checking,2019-08-05,3184.11,Branch_5
205264,103970,checking,2022-09-23,6226.74,Branch_7
205265,103971,checking,2020-11-18,1013.78,Branch_17
205266,103972,checking,2019-12-19,8013.41,Branch_18
205267,103973,savings,2024-07-31,10056.83,Branch_14
205268,103973,checking,2019-06-27,1555.68,Branch_5
205269,103974,checking,2022-03-15,2023.27,Branch_10
205270,103974,savings,2020-04-11,21075.45,Branch_10
205271,103975,checking,2019-03-04,8329.02,Branch_1
205272,103976,checking,2025-05-30,1094.66,Branch_8
205273,103977,loan-linked,2024-04-19,6111.66,Branch_2
205274,103978,checking,2021-09-24,6027.27,Branch_9
205275,103979,savings,2019-10-26,18979.73,Branch_4
205276,103980,savings,2025-03-25,1969.61,Branch_13
205277,103981,savings,2022-06-16,1269.78,Branch_17
205278,103981,savings,2020-12-20,2052.33,Branch_17
205279,103982,checking,2021-09-30,13393.75,Branch_4
205280,103982,savings,2021-03-25,30637.09,Branch_10
205281,103983,checking,2019-08-12,7163.57,Branch_19
205282,103984,checking,2023-04-26,8196.27,Branch_10
205283,103985,checking,2025-06-07,10386.91,Branch_11
205284,103986,savings,2025-08-13,61749.17,Branch_8
205285,103987,savings,2025-01-03,2416.31,Branch_13
205286,103987,savings,2019-03-13,7859.86,Branch_8
205287,103988,savings,2019-03-25,20000.74,Branch_20
205288,103988,savings,2020-05-04,23394.87,Branch_12
205289,103989,checking,2020-08-25,11676.83,Branch_8
205290,103990,checking,2019-03-09,5689.29,Branch_11
205291,103991,loan-linked,2023-09-30,11283.11,Branch_10
205292,103992,checking,2021-09-15,19348.42,Branch_15
205293,103992,checking,2024-10-17,1446.51,Branch_8
205294,103993,loan-linked,2024-07-28,8543.18,Branch_18
205295,103994,savings,2019-12-18,1863.62,Branch_3
205296,103995,savings,2025-03-24,27139.77,Branch_4
205297,103996,savings,2021-08-08,4728.75,Branch_1
205298,103997,savings,2019-05-02,2083.3,Branch_10
205299,103997,savings,2023-08-31,6088.73,Branch_8
205300,103998,savings,2020-12-28,2646.38,Branch_10
205301,103999,savings,2022-09-06,3491.28,Branch_20
205302,104000,checking,2025-08-29,5165.32,Branch_6
205303,104001,loan-linked,2019-11-24,5841.58,Branch_13
205304,104002,savings,2023-04-08,567.54,Branch_17
205305,104002,checking,2024-07-26,10129.73,Branch_16
205306,104002,checking,2022-05-03,9988.65,Branch_10
205307,104003,savings,2022-05-17,4183.92,Branch_3
205308,104004,checking,2025-02-01,286.35,Branch_7
205309,104005,savings,2022-08-15,5365.25,Branch_7
205310,104006,checking,2024-02-17,12338.11,Branch_15
205311,104007,checking,2024-01-18,11387.73,Branch_16
205312,104007,savings,2020-08-12,8194.11,Branch_5
205313,104008,checking,2025-02-28,28315.15,Branch_6
205314,104009,savings,2025-01-07,4508.6,Branch_1
205315,104010,savings,2023-04-26,10812.34,Branch_16
205316,104011,savings,2023-03-12,5438.52,Branch_10
205317,104012,checking,2021-06-25,24136.67,Branch_19
205318,104013,savings,2023-11-07,2400.53,Branch_17
205319,104013,savings,2021-06-24,6327.66,Branch_9
205320,104013,savings,2021-03-22,16303.92,Branch_11
205321,104014,savings,2019-06-23,3783.63,Branch_1
205322,104015,checking,2023-06-06,973.75,Branch_8
205323,104016,savings,2019-02-04,7467.1,Branch_2
205324,104017,savings,2022-04-06,5492.61,Branch_14
205325,104018,checking,2019-06-04,1185.59,Branch_8
205326,104019,savings,2021-11-29,16773.49,Branch_3
205327,104020,savings,2024-12-08,6959.18,Branch_19
205328,104021,savings,2020-05-02,9093.37,Branch_9
205329,104022,checking,2025-09-12,11554.13,Branch_5
205330,104022,savings,2024-10-17,1185.05,Branch_20
205331,104023,checking,2025-01-02,12711.48,Branch_18
205332,104024,checking,2023-03-25,6841.56,Branch_6
205333,104025,loan-linked,2021-02-20,3120.32,Branch_5
205334,104026,checking,2019-03-24,1030.56,Branch_7
205335,104027,savings,2024-01-06,3096.27,Branch_6
205336,104027,savings,2021-07-19,3549.32,Branch_16
205337,104028,savings,2021-10-17,2614.56,Branch_14
205338,104029,checking,2022-04-27,2641.62,Branch_5
205339,104029,savings,2024-07-04,2018.97,Branch_13
205340,104030,savings,2025-03-03,11973.21,Branch_3
205341,104031,savings,2023-10-23,2938.55,Branch_14
205342,104032,savings,2024-11-23,30454.92,Branch_18
205343,104033,savings,2025-06-03,1192.49,Branch_5
205344,104034,savings,2024-04-20,10599.18,Branch_3
205345,104035,checking,2019-11-27,40092.7,Branch_11
205346,104036,savings,2025-05-17,12711.32,Branch_17
205347,104037,checking,2019-08-20,25460.56,Branch_19
205348,104037,savings,2025-04-20,4977.47,Branch_7
205349,104037,savings,2022-08-22,6122.74,Branch_3
205350,104038,checking,2021-05-14,20082.36,Branch_20
205351,104038,savings,2024-11-13,654.81,Branch_4
205352,104039,savings,2023-11-20,10292.93,Branch_16
205353,104039,savings,2024-11-06,21756.62,Branch_6
205354,104040,savings,2021-10-06,22217.59,Branch_3
205355,104040,checking,2020-11-02,3676.19,Branch_20
205356,104041,savings,2025-03-15,14185.01,Branch_12
205357,104042,savings,2021-09-01,509.08,Branch_1
205358,104042,savings,2019-10-15,1805.62,Branch_9
205359,104043,checking,2024-01-28,6181.16,Branch_15
205360,104043,savings,2023-03-01,2978.62,Branch_10
205361,104044,loan-linked,2023-03-23,13131.32,Branch_1
205362,104045,savings,2020-07-16,21595.05,Branch_1
205363,104046,checking,2019-06-12,21414.21,Branch_1
205364,104047,savings,2020-08-15,18648.35,Branch_15
205365,104048,checking,2023-09-17,12180.55,Branch_9
205366,104049,savings,2023-04-16,10708.9,Branch_7
205367,104050,savings,2019-04-12,406.08,Branch_7
205368,104051,checking,2022-05-26,17499.78,Branch_15
205369,104052,checking,2022-10-24,2788.73,Branch_18
205370,104053,savings,2020-04-04,8895.92,Branch_18
205371,104054,savings,2021-07-09,507.04,Branch_1
205372,104055,loan-linked,2024-02-12,4103.93,Branch_8
205373,104056,savings,2020-02-16,22870.74,Branch_7
205374,104057,checking,2024-04-24,7592.1,Branch_10
205375,104058,savings,2021-07-04,615.0,Branch_11
205376,104059,savings,2020-10-06,15742.13,Branch_11
205377,104060,savings,2019-05-24,191.05,Branch_11
205378,104060,savings,2021-12-07,11740.59,Branch_6
205379,104061,savings,2024-05-24,692.02,Branch_10
205380,104062,checking,2022-07-14,18677.89,Branch_16
205381,104062,savings,2023-07-26,9353.09,Branch_3
205382,104062,checking,2019-12-08,7536.71,Branch_11
205383,104063,loan-linked,2021-08-21,4390.68,Branch_8
205384,104063,savings,2020-09-30,5651.97,Branch_4
205385,104064,checking,2020-12-04,10622.15,Branch_8
205386,104064,savings,2021-06-27,4474.82,Branch_6
205387,104065,savings,2021-11-27,22668.41,Branch_19
205388,104066,savings,2022-04-11,1320.76,Branch_13
205389,104067,checking,2025-07-28,35244.74,Branch_2
205390,104068,checking,2024-05-13,10843.91,Branch_8
205391,104068,savings,2021-01-08,15681.13,Branch_12
205392,104069,savings,2022-10-24,8043.68,Branch_3
205393,104069,checking,2020-08-19,10734.34,Branch_3
205394,104070,savings,2024-04-05,2053.71,Branch_15
205395,104071,savings,2019-11-29,25151.36,Branch_7
205396,104071,savings,2025-02-28,2430.13,Branch_11
205397,104071,checking,2023-09-16,6670.59,Branch_17
205398,104072,savings,2025-04-24,987.03,Branch_19
205399,104072,checking,2022-04-09,3568.3,Branch_5
205400,104073,checking,2020-08-28,6095.62,Branch_2
205401,104074,savings,2019-12-16,15276.27,Branch_18
205402,104075,loan-linked,2020-09-01,14130.39,Branch_4
205403,104076,savings,2024-06-01,27212.34,Branch_17
205404,104077,savings,2021-06-18,2732.5,Branch_15
205405,104078,checking,2019-06-30,16797.92,Branch_14
205406,104078,savings,2023-09-03,35011.56,Branch_19
205407,104078,savings,2020-03-06,8929.2,Branch_8
205408,104079,checking,2023-05-11,181.76,Branch_2
205409,104080,checking,2024-12-10,13.42,Branch_9
205410,104080,checking,2024-05-12,3474.23,Branch_12
205411,104081,checking,2025-08-20,6065.7,Branch_10
205412,104082,savings,2025-01-26,26443.08,Branch_19
205413,104083,checking,2023-04-13,21437.86,Branch_6
205414,104084,savings,2022-03-06,11023.63,Branch_5
205415,104085,savings,2019-11-12,4241.39,Branch_12
205416,104085,checking,2019-02-04,242.66,Branch_7
205417,104086,checking,2020-05-28,11455.17,Branch_1
205418,104086,savings,2022-02-12,16479.94,Branch_7
205419,104087,checking,2019-09-30,6783.13,Branch_14
205420,104087,savings,2019-07-18,18962.16,Branch_1
205421,104088,checking,2020-01-13,4820.15,Branch_15
205422,104089,checking,2021-01-14,14397.22,Branch_16
205423,104089,savings,2021-01-02,1609.73,Branch_11
205424,104090,checking,2020-07-03,6662.78,Branch_13
205425,104091,checking,2021-03-14,6068.17,Branch_13
205426,104091,savings,2019-04-09,12215.51,Branch_8
205427,104092,checking,2020-09-17,1200.39,Branch_9
205428,104093,savings,2020-09-25,12386.79,Branch_9
205429,104094,savings,2021-03-06,2048.35,Branch_10
205430,104095,savings,2023-01-18,10619.3,Branch_13
205431,104096,savings,2021-10-14,13967.67,Branch_20
205432,104097,savings,2024-02-27,14171.75,Branch_7
205433,104097,loan-linked,2021-06-03,15494.16,Branch_13
205434,104098,savings,2022-05-05,12292.51,Branch_15
205435,104099,checking,2022-08-09,23278.07,Branch_14
205436,104100,savings,2025-04-01,1100.07,Branch_8
205437,104101,savings,2020-10-01,232.01,Branch_20
205438,104101,savings,2025-03-15,3129.88,Branch_1
205439,104102,checking,2025-09-24,253.76,Branch_13
205440,104103,savings,2025-06-27,6868.33,Branch_5
205441,104104,savings,2019-07-27,20285.41,Branch_2
205442,104104,savings,2022-10-27,5273.21,Branch_20
205443,104105,savings,2019-03-06,1515.42,Branch_3
205444,104106,savings,2025-05-15,1495.7,Branch_19
205445,104106,savings,2024-04-07,249.05,Branch_8
205446,104107,savings,2024-11-01,6914.73,Branch_10
205447,104108,checking,2025-07-13,1698.38,Branch_14
205448,104109,savings,2019-07-01,1237.81,Branch_11
205449,104109,savings,2023-06-03,356.37,Branch_13
205450,104110,checking,2025-09-06,6962.96,Branch_15
205451,104111,savings,2020-12-29,489.35,Branch_8
205452,104112,savings,2021-10-31,693.84,Branch_8
205453,104113,savings,2024-05-24,6045.86,Branch_3
205454,104113,checking,2019-03-21,2739.04,Branch_16
205455,104114,savings,2021-01-08,27941.61,Branch_9
205456,104115,savings,2022-08-05,2645.33,Branch_16
205457,104116,savings,2023-05-16,6813.92,Branch_7
205458,104116,checking,2021-05-13,288.55,Branch_17
205459,104117,savings,2021-11-23,13834.15,Branch_16
205460,104117,loan-linked,2023-12-24,2979.96,Branch_9
205461,104118,savings,2022-04-04,20711.73,Branch_8
205462,104119,savings,2023-11-04,4061.81,Branch_8
205463,104120,checking,2023-03-16,2957.24,Branch_10
205464,104121,savings,2023-11-06,675.46,Branch_1
205465,104122,savings,2020-05-17,1618.01,Branch_1
205466,104123,checking,2019-09-26,4646.61,Branch_17
205467,104124,savings,2019-12-31,5198.24,Branch_11
205468,104124,checking,2023-10-26,3970.34,Branch_12
205469,104125,checking,2025-06-11,13032.19,Branch_16
205470,104126,savings,2023-06-06,1301.15,Branch_1
205471,104126,savings,2024-04-05,12075.37,Branch_16
205472,104127,savings,2024-07-13,11059.36,Branch_13
205473,104128,savings,2025-01-01,12571.69,Branch_10
205474,104129,savings,2020-10-17,5767.54,Branch_15
205475,104129,savings,2022-01-31,344.0,Branch_5
205476,104129,checking,2020-08-27,1677.09,Branch_3
205477,104130,savings,2020-04-22,14004.59,Branch_1
205478,104131,savings,2022-02-23,2.77,Branch_8
205479,104132,savings,2019-08-28,7794.25,Branch_10
205480,104132,savings,2021-03-23,12392.4,Branch_14
205481,104133,savings,2022-02-02,11309.94,Branch_11
205482,104133,savings,2019-02-04,14280.26,Branch_20
205483,104134,checking,2023-04-28,3482.41,Branch_1
205484,104134,savings,2023-05-09,3741.01,Branch_8
205485,104135,savings,2019-03-01,37217.92,Branch_12
205486,104135,checking,2024-09-21,16925.09,Branch_11
205487,104136,loan-linked,2024-03-25,6278.24,Branch_11
205488,104136,checking,2023-09-27,136.39,Branch_11
205489,104137,checking,2023-01-27,981.65,Branch_2
205490,104137,loan-linked,2025-09-06,9265.83,Branch_5
205491,104138,savings,2019-11-12,2645.95,Branch_7
205492,104138,savings,2020-01-22,1918.2,Branch_4
205493,104139,savings,2025-01-21,7236.66,Branch_19
205494,104140,savings,2019-06-27,231.55,Branch_16
205495,104140,checking,2021-08-08,3345.54,Branch_3
205496,104141,checking,2021-06-10,27084.15,Branch_18
205497,104142,savings,2021-07-10,12601.81,Branch_5
205498,104143,savings,2023-12-15,8900.42,Branch_8
205499,104144,savings,2023-05-12,71.64,Branch_13
205500,104145,savings,2019-08-04,4360.24,Branch_19
205501,104146,savings,2021-02-07,13715.07,Branch_4
205502,104147,checking,2021-01-31,109.57,Branch_14
205503,104147,checking,2020-05-31,13073.46,Branch_17
205504,104148,savings,2023-03-04,8049.39,Branch_7
205505,104149,savings,2024-05-31,8486.6,Branch_6
205506,104150,savings,2023-08-10,355.19,Branch_10
205507,104151,checking,2021-09-28,6812.72,Branch_10
205508,104152,checking,2021-10-13,214.05,Branch_7
205509,104153,checking,2023-05-04,20332.95,Branch_11
205510,104153,savings,2025-01-25,21903.02,Branch_5
205511,104154,savings,2021-04-13,11699.76,Branch_2
205512,104154,savings,2021-12-21,14021.48,Branch_19
205513,104155,savings,2020-08-11,3333.72,Branch_8
205514,104155,savings,2022-08-02,3389.42,Branch_6
205515,104156,checking,2024-01-21,622.49,Branch_2
205516,104156,checking,2022-07-02,42418.48,Branch_6
205517,104157,checking,2021-10-30,4650.64,Branch_19
205518,104157,checking,2019-05-13,2393.7,Branch_19
205519,104158,savings,2024-11-01,31111.08,Branch_13
205520,104159,checking,2024-07-25,5745.37,Branch_18
205521,104160,checking,2023-01-30,868.65,Branch_2
205522,104161,checking,2022-06-26,950.68,Branch_17
205523,104162,checking,2022-01-22,19475.3,Branch_17
205524,104163,checking,2022-08-16,23149.27,Branch_1
205525,104164,savings,2021-04-01,760.52,Branch_15
205526,104164,savings,2020-06-25,2183.6,Branch_9
205527,104165,savings,2024-11-02,4685.45,Branch_7
205528,104166,loan-linked,2023-04-25,10018.3,Branch_7
205529,104167,savings,2024-11-22,7465.62,Branch_7
205530,104168,savings,2019-05-18,21105.17,Branch_3
205531,104168,savings,2023-10-11,103.94,Branch_18
205532,104169,savings,2023-09-04,4517.98,Branch_6
205533,104169,savings,2021-07-06,34794.79,Branch_6
205534,104169,savings,2023-01-01,19300.53,Branch_15
205535,104170,savings,2023-09-22,656.71,Branch_14
205536,104171,checking,2019-05-09,4469.59,Branch_14
205537,104172,checking,2021-04-16,5376.28,Branch_2
205538,104172,checking,2021-03-08,28923.2,Branch_2
205539,104173,savings,2021-01-24,6833.32,Branch_14
205540,104174,savings,2021-05-24,647.03,Branch_20
205541,104175,checking,2022-12-30,1618.34,Branch_2
205542,104176,savings,2023-09-24,1082.49,Branch_17
205543,104176,savings,2021-01-26,2966.95,Branch_11
205544,104177,checking,2024-12-23,1788.99,Branch_9
205545,104178,checking,2025-04-30,25399.43,Branch_10
205546,104178,checking,2020-11-29,8601.49,Branch_2
205547,104179,savings,2019-06-15,2693.11,Branch_1
205548,104180,savings,2019-07-28,2049.34,Branch_4
205549,104180,checking,2024-07-02,2318.42,Branch_12
205550,104181,savings,2022-10-04,12186.11,Branch_3
205551,104181,savings,2025-01-08,380.71,Branch_13
205552,104182,savings,2020-08-30,1787.05,Branch_3
205553,104182,checking,2023-02-18,1200.29,Branch_20
205554,104183,savings,2021-12-27,4444.27,Branch_8
205555,104183,loan-linked,2019-06-03,2464.17,Branch_8
205556,104184,savings,2025-07-15,6247.63,Branch_5
205557,104185,checking,2025-03-28,12219.71,Branch_18
205558,104186,savings,2022-10-15,5396.0,Branch_10
205559,104187,checking,2019-12-31,5447.11,Branch_17
205560,104188,loan-linked,2020-12-30,3356.95,Branch_18
205561,104189,savings,2020-09-03,5676.3,Branch_16
205562,104190,savings,2019-08-11,9950.96,Branch_19
205563,104191,savings,2020-06-21,1957.69,Branch_2
205564,104192,checking,2021-01-01,9896.33,Branch_9
205565,104193,checking,2021-10-01,21324.25,Branch_20
205566,104193,savings,2020-09-04,8215.96,Branch_13
205567,104194,savings,2023-03-20,29102.65,Branch_19
205568,104194,loan-linked,2020-07-04,880.47,Branch_15
205569,104195,savings,2022-01-21,8277.96,Branch_5
205570,104195,checking,2020-08-09,10672.35,Branch_9
205571,104196,savings,2024-03-16,2926.37,Branch_6
205572,104197,savings,2020-08-02,28808.61,Branch_6
205573,104197,savings,2023-12-25,14529.15,Branch_10
205574,104198,savings,2025-07-06,20410.15,Branch_1
205575,104199,savings,2024-12-25,5786.6,Branch_19
205576,104200,loan-linked,2023-01-12,115.4,Branch_1
205577,104201,checking,2020-10-14,5722.22,Branch_10
205578,104202,checking,2022-12-10,688.37,Branch_8
205579,104203,checking,2022-09-21,1941.41,Branch_8
205580,104204,checking,2019-05-16,3156.22,Branch_17
205581,104204,savings,2019-01-18,5306.43,Branch_8
205582,104205,savings,2024-08-15,35808.27,Branch_7
205583,104206,savings,2023-02-11,18707.54,Branch_20
205584,104207,savings,2024-01-25,1209.27,Branch_14
205585,104207,savings,2019-06-04,20485.51,Branch_14
205586,104208,loan-linked,2023-10-05,22291.03,Branch_12
205587,104209,savings,2021-05-05,24121.91,Branch_4
205588,104209,checking,2023-09-14,7002.64,Branch_9
205589,104210,savings,2019-04-25,370.94,Branch_15
205590,104210,savings,2023-08-30,32774.13,Branch_12
205591,104211,checking,2024-03-04,531.89,Branch_19
205592,104212,checking,2021-05-15,2677.95,Branch_10
205593,104212,checking,2024-04-15,4821.79,Branch_15
205594,104213,savings,2025-08-31,16852.86,Branch_19
205595,104214,checking,2021-09-01,11045.15,Branch_17
205596,104215,savings,2019-08-11,27683.59,Branch_4
205597,104216,savings,2021-09-08,16044.97,Branch_18
205598,104216,savings,2022-02-26,228.55,Branch_16
205599,104217,checking,2020-03-28,12685.58,Branch_4
205600,104218,savings,2024-03-27,464.73,Branch_20
205601,104219,savings,2022-09-03,5723.56,Branch_6
205602,104219,checking,2020-02-16,29415.01,Branch_2
205603,104220,loan-linked,2025-01-17,4069.78,Branch_11
205604,104221,savings,2023-02-14,8588.71,Branch_20
205605,104222,savings,2019-04-14,4579.29,Branch_10
205606,104222,checking,2022-03-31,5429.62,Branch_4
205607,104222,checking,2023-02-21,2997.27,Branch_3
205608,104223,savings,2024-10-11,1340.96,Branch_14
205609,104223,savings,2023-10-09,4487.2,Branch_10
205610,104224,savings,2021-09-17,3651.72,Branch_15
205611,104225,checking,2023-07-04,14186.41,Branch_17
205612,104226,savings,2023-01-28,901.51,Branch_8
205613,104227,checking,2019-08-01,9054.28,Branch_10
205614,104228,savings,2025-02-09,11365.68,Branch_7
205615,104229,savings,2023-02-18,4682.2,Branch_11
205616,104230,loan-linked,2024-02-18,1450.12,Branch_5
205617,104230,checking,2022-11-13,12418.01,Branch_17
205618,104231,savings,2020-11-19,1064.62,Branch_14
205619,104232,savings,2019-01-22,2328.12,Branch_8
205620,104232,savings,2023-02-28,2865.62,Branch_2
205621,104232,savings,2022-01-02,9050.64,Branch_13
205622,104233,savings,2020-11-18,4021.28,Branch_13
205623,104233,checking,2024-11-01,385.24,Branch_4
205624,104234,savings,2021-10-16,4795.89,Branch_17
205625,104235,savings,2021-04-15,1311.85,Branch_9
205626,104236,checking,2025-05-22,11119.31,Branch_18
205627,104237,checking,2019-03-22,188.47,Branch_8
205628,104237,checking,2024-12-21,5684.82,Branch_8
205629,104237,savings,2019-08-11,235.27,Branch_4
205630,104238,savings,2019-08-14,3162.07,Branch_14
205631,104239,savings,2025-03-07,1265.27,Branch_16
205632,104240,savings,2021-11-01,1454.99,Branch_11
205633,104240,savings,2024-07-08,2558.58,Branch_8
205634,104241,savings,2024-10-13,3800.04,Branch_1
205635,104242,checking,2021-08-07,19169.1,Branch_18
205636,104243,checking,2019-05-23,21142.26,Branch_8
205637,104244,checking,2021-02-17,675.75,Branch_12
205638,104244,loan-linked,2019-10-16,9349.86,Branch_13
205639,104245,checking,2022-01-28,11539.76,Branch_14
205640,104245,savings,2023-08-16,5874.86,Branch_20
205641,104246,savings,2023-06-09,37609.31,Branch_15
205642,104246,checking,2023-06-23,3126.5,Branch_11
205643,104247,savings,2020-09-25,1640.85,Branch_12
205644,104248,checking,2019-08-07,5314.21,Branch_14
205645,104248,savings,2021-08-08,2868.39,Branch_10
205646,104249,savings,2021-01-24,15189.43,Branch_7
205647,104249,savings,2023-05-03,9230.53,Branch_16
205648,104250,savings,2022-11-12,4536.8,Branch_9
205649,104251,checking,2021-11-07,3905.68,Branch_10
205650,104252,savings,2020-04-30,1451.81,Branch_14
205651,104253,savings,2020-10-01,12086.12,Branch_10
205652,104253,checking,2025-04-24,11340.25,Branch_3
205653,104254,checking,2021-02-09,9198.94,Branch_7
205654,104255,savings,2019-01-08,17574.53,Branch_16
205655,104255,savings,2021-12-04,8744.98,Branch_8
205656,104256,checking,2022-09-28,7727.65,Branch_13
205657,104256,checking,2020-08-22,3694.22,Branch_11
205658,104257,checking,2024-10-20,1390.02,Branch_3
205659,104258,savings,2024-05-13,7583.42,Branch_4
205660,104259,savings,2019-09-17,2343.17,Branch_20
205661,104260,checking,2023-03-27,281.67,Branch_9
205662,104261,savings,2019-09-04,7031.13,Branch_9
205663,104261,savings,2024-03-19,38174.97,Branch_13
205664,104262,savings,2020-04-05,11830.08,Branch_6
205665,104263,savings,2022-09-20,4383.91,Branch_10
205666,104263,savings,2024-01-06,5120.49,Branch_14
205667,104264,checking,2025-06-06,4655.04,Branch_10
205668,104264,savings,2021-08-06,21357.04,Branch_5
205669,104265,savings,2019-08-20,6058.35,Branch_9
205670,104266,savings,2021-02-05,13129.97,Branch_12
205671,104267,checking,2025-09-12,4142.67,Branch_16
205672,104268,checking,2024-11-10,563.11,Branch_11
205673,104268,savings,2022-12-23,3202.06,Branch_14
205674,104269,savings,2019-04-07,7600.26,Branch_9
205675,104270,savings,2023-06-21,2842.49,Branch_15
205676,104271,checking,2023-04-02,624.0,Branch_14
205677,104271,checking,2019-04-21,7158.98,Branch_1
205678,104272,savings,2021-12-05,8264.31,Branch_7
205679,104272,savings,2020-08-02,12589.14,Branch_2
205680,104273,loan-linked,2020-06-09,11184.7,Branch_5
205681,104274,savings,2024-06-13,1397.18,Branch_20
205682,104274,checking,2019-07-22,1726.74,Branch_17
205683,104275,savings,2023-06-03,102.38,Branch_10
205684,104275,checking,2019-04-04,19188.65,Branch_6
205685,104276,checking,2023-12-11,4896.47,Branch_15
205686,104277,savings,2024-12-12,1387.55,Branch_20
205687,104278,savings,2023-04-29,29774.71,Branch_8
205688,104279,savings,2024-06-10,3899.86,Branch_2
205689,104280,savings,2023-06-20,10216.53,Branch_12
205690,104280,savings,2019-09-04,969.18,Branch_18
205691,104281,checking,2025-04-06,13678.53,Branch_11
205692,104282,savings,2022-01-14,22035.98,Branch_16
205693,104283,savings,2019-10-13,4938.35,Branch_4
205694,104283,savings,2022-04-14,32492.26,Branch_7
205695,104284,savings,2024-01-29,2584.0,Branch_4
205696,104285,savings,2022-03-16,2533.02,Branch_10
205697,104286,loan-linked,2019-08-08,11572.61,Branch_7
205698,104286,savings,2020-09-08,13499.84,Branch_15
205699,104287,checking,2020-06-01,32434.96,Branch_12
205700,104288,savings,2025-04-14,6176.58,Branch_13
205701,104289,savings,2019-07-07,3392.26,Branch_5
